,url,caption
3369,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1025.jpg,a painting of a woman on the side of a building
3370,http://data.ukiyo-e.org/honolulu/images/4570.jpg,an image of a person on the beach
3371,http://data.ukiyo-e.org/honolulu/images/3978.jpg,a boat that is sitting in the water
3372,http://data.ukiyo-e.org/tnm/images/C0007232.jpg,a group of people standing next to a body of water
3373,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000134/w0000001/w0000006.jpg,a group of people walking in front of a building
3374,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1672.jpg,a painting of a man standing next to a painting on a wall
3375,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000222/w0000000/w0000018.jpg,a painting of a man and a woman on a wall
3376,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/sakSP/sakSP03/sakSP03-0016.jpg,a close up of a wall with graffiti on it
3377,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1516.jpg,a painting of a person holding a kite
3378,http://data.ukiyo-e.org/honolulu/images/3859.jpg,a man riding a board on top of a surfboard
3379,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0951.jpg,a painting of a woman holding a kite on a wall
3380,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3106.jpg,a group of people riding horses down a street
3381,http://data.ukiyo-e.org/honolulu/images/7120.jpg,a horse that is standing in front of a building
3382,http://data.ukiyo-e.org/honolulu/images/6027.jpg,a group of people playing a game of basketball
3383,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000142/w0000000/w0000005.jpg,a painting of a painting on the wall of a building
3384,http://data.ukiyo-e.org/honolulu/images/5456.jpg,a group of people standing in front of a building
3385,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3617.jpg,a black and white photo of a building with graffiti on it
3386,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/sakSP/sakSP03/sakSP03-0001.jpg,a wall with a bunch of graffiti on it
3387,http://data.ukiyo-e.org/honolulu/images/3881.jpg,a group of people standing next to each other
3388,http://data.ukiyo-e.org/honolulu/images/6105.jpg,a group of people walking down a beach
3389,http://data.ukiyo-e.org/honolulu/images/4002.jpg,a black and white photo of a wall with graffiti on it
3390,http://data.ukiyo-e.org/honolulu/images/3780.jpg,a group of people standing next to each other
3391,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000139/w0000000/w0000024.jpg,a large building with a building in the background
3392,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3228.jpg,a painting of a person holding a banana
3393,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3743.jpg,a painting on a wall with a mural on it
3394,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000533/w0000000/w0000034.jpg,a group of people standing in front of a building
3395,http://data.ukiyo-e.org/honolulu/images/3992.jpg,a picture of a plane in the sky
3396,http://data.ukiyo-e.org/honolulu/images/5633.jpg,a black and white cat laying on a bed
3397,http://data.ukiyo-e.org/tnm/images/C0007267.jpg,a painting of a person standing next to a painting
3398,http://data.ukiyo-e.org/honolulu/images/4383.jpg,a group of people standing on a beach
3399,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/maiduru/nishikie/mai04c17.jpg,a painting of a woman and a child on a wall
3400,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0170/Z0170-070.jpg,a black and white photo of people sitting on a beach
3401,http://data.ukiyo-e.org/honolulu/images/3119.jpg,a view of a bridge over a large bridge
3402,http://data.ukiyo-e.org/honolulu/images/3974.jpg,a group of people riding on the back of a horse
3403,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/PVT/Ebi/Prints/Ebi0927/Ebi0927.1-075.jpg,a picture of a person on a bed
3404,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3296.jpg,a painting of a bird on the wall of a building
3405,http://data.ukiyo-e.org/honolulu/images/3617.jpg,a group of people walking on a beach next to a building
3406,http://data.ukiyo-e.org/honolulu/images/8309.jpg,a group of people sitting in front of a building
3407,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0173/Z0173-060.jpg,a black and white photo of a snow covered mountain
3408,http://data.ukiyo-e.org/honolulu/images/4487.jpg,a picture of a picture of a man holding a surfboard
3409,http://data.ukiyo-e.org/honolulu/images/5299.jpg,a group of people standing on top of a beach
3410,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP6079-06.jpg,a painting of a person on a beach next to a tree
3411,http://data.ukiyo-e.org/honolulu/images/7141.jpg,a painting of a man in a black and white shirt doing a trick
3412,https://data.ukiyo-e.org/bm/images/AN00830682_001_l.jpg,a painting of birds flying over a wall
3413,http://data.ukiyo-e.org/honolulu/images/3900.jpg,a group of people that are standing in front of a house
3414,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0173/Z0173-246.jpg,a black and white photo of a person on a skateboard
3415,http://data.ukiyo-e.org/honolulu/images/4306.jpg,a painting of a woman walking with a dog
3416,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000549/w0000000/w0000007.jpg,a large blue building with a blue roof
3417,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000134/w0000002/w0000003.jpg,a group of people standing in front of a window
3418,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3651.jpg,a wall with colorful graffiti on it
3419,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1555.jpg,a painting of a person holding a kite
3420,http://data.ukiyo-e.org/honolulu/images/6407.jpg,a boat that has a bunch of animals on it
3421,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/PVT/Ebi/Prints/Ebi0927/Ebi0927.1-096.jpg,a graffiti covered wall with graffiti on it
3422,http://data.ukiyo-e.org/honolulu/images/3815.jpg,a person walking with a dog on a leash
3423,http://data.ukiyo-e.org/honolulu/images/7149.jpg,a group of people sitting in a room
3424,http://data.ukiyo-e.org/honolulu/images/5501.jpg,a picture of a painting on the wall
3425,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000139/w0000000/w0000015.jpg,a large painting of a boat in a building
3426,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0971.jpg,a picture of a kite on the wall of a building
3427,http://data.ukiyo-e.org/honolulu/images/5550.jpg,a group of people standing in front of a large pool
3428,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000020/w0000702/w0000000/w0000008.jpg,a painting of a man with a dog on a wall
3429,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0172/Z0172-538.jpg,a black and white photo of a building
3430,http://mfas3.s3.amazonaws.com/objects/SC164920.jpg,a painting on a wall with a painting on it
3431,http://data.ukiyo-e.org/honolulu/images/5025.jpg,a painting of a man standing in front of a painting
3432,http://data.ukiyo-e.org/honolulu/images/5262.jpg,a large group of people standing in front of a building
3433,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000534/w0000000/w0000013.jpg,a picture of a painting of a couple of people
3434,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1002.jpg,a bunch of colorful umbrellas hanging from a wall
3435,http://data.ukiyo-e.org/honolulu/images/5546.jpg,a large group of people in a swimming pool
3436,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0173/Z0173-035.jpg,a black and white photo of people holding umbrellas
3437,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000186/w0000000/w0000019.jpg,a painting of a painting on the side of a building
3438,http://data.ukiyo-e.org/honolulu/images/5769.jpg,a view of a boat that is on the ground
3439,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000139/w0000000/w0000007.jpg,a painting of a painting with a painting on the wall
3440,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000533/w0000000/w0000017.jpg,a painting of a man and a horse on a wall
3441,http://data.ukiyo-e.org/tnm/images/C0004770.jpg,a painting of a tree with a tree in the background
3442,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP4650.jpg,a group of people standing next to a building
3443,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000017/w0000651/w0000000/w0000002.jpg,a man sitting on a wall next to a painting
3444,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1179.jpg,a group of people standing in front of a building
3445,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000205/w0000000/w0000009.jpg,a painting of a building with a mural on the wall
3446,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2970.jpg,a painting of a woman and a woman on a wall
3447,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2835.jpg,a wall with a painting of a man on it
3448,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0172/Z0172-005.jpg,a picture of a person on a beach with a kite
3449,http://data.ukiyo-e.org/honolulu/images/6092.jpg,a boat that is sitting in the water
3450,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP6150.jpg,a painting of a man and a woman on a building
3451,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/PVT/Ebi/Prints/Ebi1027.2.jpg,a group of people standing next to each other
3452,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0173/Z0173-099.jpg,a black and white photo of a group of people
3453,http://data.ukiyo-e.org/honolulu/images/4258.jpg,a group of people walking across a bridge
3454,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000222/w0000000/w0000063.jpg,a wall with a picture of a picture of a woman on it
3455,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000143/w0000010/w0000024.jpg,a painting of a painting on a wall
3456,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000132/w0000004/w0000012.jpg,a painting of a man standing next to a painting
3457,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3487.jpg,a painted wall with a mural on it
3458,http://data.ukiyo-e.org/honolulu/images/5760.jpg,a group of people standing in front of a building
3459,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0172/Z0172-550.jpg,a black and white photo of a man holding an umbrella
3460,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000011/w0000449/w0000000/w0000027.jpg,a painting of a woman with a surf board
3461,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP6237.jpg,a picture of a red object on a wall
3462,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000008/w0000013/w0000001/w0000060.jpg,a wall with a bunch of writing on it
3463,http://data.ukiyo-e.org/honolulu/images/3854.jpg,a painting of a person on a bike
3464,http://data.ukiyo-e.org/honolulu/images/3975.jpg,a painting of a man standing next to a large painting
3465,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0164/Z0164-081.jpg,a black and white photo of people on a wall
3466,http://data.ukiyo-e.org/honolulu/images/6120.jpg,a large body of water next to a river
3467,http://data.ukiyo-e.org/honolulu/images/3788.jpg,a group of people sitting on top of a sandy beach
3468,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000518/w0000000/w0000006.jpg,a building that has a painting on the wall
3469,http://data.ukiyo-e.org/honolulu/images/3624.jpg,a group of people standing next to each other
3470,http://data.ukiyo-e.org/honolulu/images/7970.jpg,a painting of a painting on a wall
3471,http://data.ukiyo-e.org/honolulu/images/6060.jpg,a view of a mountain with a mountain in the background
3472,http://data.ukiyo-e.org/honolulu/images/3824.jpg,a group of people standing in front of a window
3473,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/maiduru/nishikie/mai30_25.jpg,a black and white photo of a sandy beach
3474,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0540.jpg,a graffiti covered wall with graffiti on it
3475,http://data.ukiyo-e.org/honolulu/images/6057.jpg,a close up of a boat on the water
3476,http://data.ukiyo-e.org/honolulu/images/3850.jpg,a group of people standing in front of a building
3477,http://data.ukiyo-e.org/honolulu/images/2985.jpg,a group of people riding on the backs of horses
3478,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2109.jpg,a painting of a painting of a man on a colorful painting
3479,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000008/w0000112/w0000001/w0000013.jpg,a painting of a woman holding a colorful kite
3480,http://data.ukiyo-e.org/honolulu/images/5294.jpg,a picture of a building with a mural on it
3481,http://data.ukiyo-e.org/honolulu/images/4514.jpg,a picture of a building with a painting on the wall
3482,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1021.jpg,a picture of a man and a woman on a wall
3483,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1488.jpg,a painting of a man standing next to a kite
3484,http://data.ukiyo-e.org/honolulu/images/3315.jpg,people are standing in front of a building with a umbrella
3485,http://data.ukiyo-e.org/honolulu/images/7455.jpg,a painting of a cat sitting on top of a wall
3486,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0173/Z0173-022.jpg,a black and white photo of people walking under umbrellas
3487,http://data.ukiyo-e.org/honolulu/images/4276.jpg,a boat that is sitting in the water
3488,http://data.ukiyo-e.org/honolulu/images/4193.jpg,a group of people standing on top of a boat
3489,http://data.ukiyo-e.org/honolulu/images/6156.jpg,a painting of a woman holding a kite
3490,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3609.jpg,a wall with graffiti on the wall with graffiti on it
3491,http://data.ukiyo-e.org/honolulu/images/7468.jpg,a painting of a man and a woman
3492,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000011/w0000449/w0000000/w0000020.jpg,a painting of a building with a mural on the wall
3493,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3108.jpg,a group of people standing in front of a building
3494,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000222/w0000000/w0000033.jpg,a wall with a painting on it
3495,http://data.ukiyo-e.org/honolulu/images/3930.jpg,a group of people standing in front of a building
3496,http://data.ukiyo-e.org/honolulu/images/5643.jpg,a painting of a painting on the wall of a beach
3497,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0970.jpg,a picture of a person holding a kite on a wall
3498,http://data.ukiyo-e.org/honolulu/images/5169.jpg,a painting of a building with a mural on it
3499,http://data.ukiyo-e.org/honolulu/images/4347.jpg,a group of people that are standing in the water
3500,http://data.ukiyo-e.org/honolulu/images/5831.jpg,a painting of a woman sitting on a wall
3501,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000382/w0000000/w0000001.jpg,a painting of a painting on a wall with a painting on it
3502,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0913.jpg,a bunch of kites hanging from a wall
3503,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP4340.jpg,a painting of a man holding a kite
3504,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000534/w0000000/w0000017.jpg,a painting of a person riding on a boat
3505,http://data.ukiyo-e.org/honolulu/images/4247.jpg,a painting of a person sitting on a painting
3506,http://data.ukiyo-e.org/honolulu/images/4994.jpg,a view of a snow covered mountain with mountains in the background
3507,http://data.ukiyo-e.org/honolulu/images/6054.jpg,a group of people walking in the snow
3508,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP4804.jpg,a yellow wall with graffiti on a wall
3509,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP5600.jpg,a painting of a painting on the wall of a building
3510,http://data.ukiyo-e.org/honolulu/images/4418.jpg,a tree that has a bunch of trees in it
3511,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3216.jpg,a painting of a woman standing next to a painting
3512,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000530/w0000000/w0000023.jpg,a picture of a painting on the wall
3513,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000291/w0000000/w0000001.jpg,a painting of a painting on a wall of a <unk>
3514,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000008/w0000013/w0000002/w0000008.jpg,a wall with a picture of a <unk> on it
3515,http://data.ukiyo-e.org/honolulu/images/5091.jpg,a group of people that are standing in front of a building
3516,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000533/w0000000/w0000019.jpg,a painting of a woman and a horse in a window
3517,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000008/w0000013/w0000001/w0000068.jpg,a picture of pictures on the wall
3518,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/sakSP/sakSP03/sakSP03-0018.jpg,a wall with graffiti on it with graffiti on it
3519,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000510/w0000000/w0000006.jpg,a picture of a building with a painting on the wall
3520,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3503.jpg,a painting of a painting of a man and a painting
3521,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000505/w0000000/w0000008.jpg,a wall with a picture of a picture on it
3522,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000169/w0000000/w0000027.jpg,a painting of a painting on the wall of a building
3523,http://data.ukiyo-e.org/honolulu/images/5644.jpg,a painting of a man sitting on top of a bridge
3524,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1552.jpg,a painting of a man and a woman on a wall
3525,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3265.jpg,a painting of a mural on the side of a wall
3526,http://data.ukiyo-e.org/honolulu/images/4575.jpg,a group of people standing next to a pier
3527,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2128.jpg,a wall with a mural on the wall and a mural on it
3528,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3745.jpg,a wall with a painting of a person on it
3529,http://data.ukiyo-e.org/honolulu/images/5443.jpg,a group of boats floating on top of a body of water
3530,http://data.ukiyo-e.org/honolulu/images/2972.jpg,a painting of a man and a man on a horse
3531,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3101.jpg,a painting of a mural on the side of a wall
3532,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3301.jpg,a wall with a picture of a <unk> on it
3533,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000526/w0000000/w0000002.jpg,a picture of a building with a large window
3534,https://data.ukiyo-e.org/bm/images/AN00694203_001_l.jpg,a painting of a man on a cell phone
3535,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000132/w0000003/w0000002.jpg,a painting of a painting on the wall of a painting
3536,http://data.ukiyo-e.org/honolulu/images/6118.jpg,a large boat sitting on top of a body of water
3537,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1494.jpg,a picture of a man and a picture of a man
3538,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0909.jpg,a painting of a man wearing a hat and hat
3539,http://data.ukiyo-e.org/honolulu/images/3178.jpg,a picture of a woman holding a kite
3540,http://data.ukiyo-e.org/honolulu/images/5275.jpg,a group of people standing in front of a building
3541,http://data.ukiyo-e.org/honolulu/images/6160.jpg,a group of people standing in front of a wall
3542,http://data.ukiyo-e.org/honolulu/images/7254.jpg,a painting of a cat on a quilt
3543,http://data.ukiyo-e.org/honolulu/images/7313.jpg,a painting of a painting on a wall
3544,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1034.jpg,a wall with a bunch of kites on it
3545,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1501.jpg,a group of people standing next to each other on a wall
3546,https://data.ukiyo-e.org/bm/images/AN00229794_001_l.jpg,a picture of a man and a mirror
3547,http://data.ukiyo-e.org/honolulu/images/6377.jpg,a couple of people standing next to each other
3548,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1180.jpg,a painting of a woman standing next to a painting
3549,http://data.ukiyo-e.org/tnm/images/C0007259.jpg,a group of people standing outside of a building
3550,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0173/Z0173-525.jpg,a black and white photo of a group of people
3551,http://data.ukiyo-e.org/honolulu/images/3400.jpg,a picture of a mountain with a mountain in the background
3552,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0162/Z0162-075.jpg,a black and white photo of a building
3553,http://data.ukiyo-e.org/honolulu/images/5884.jpg,a group of people standing next to each other
3554,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2852.jpg,a painting of a man standing next to a painting
3555,http://data.ukiyo-e.org/honolulu/images/6428.jpg,a black and white photo of a picture of people
3556,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1529.jpg,a bunch of kites hanging from the side of a wall
3557,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0919.jpg,a picture of a person holding a kite
3558,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP4094.jpg,a painting of a woman in a dress
3559,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1504.jpg,a picture of a man holding an umbrella
3560,http://data.ukiyo-e.org/honolulu/images/5390.jpg,a painting of a painting of a man and a woman
3561,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000242/w0000000/w0000001.jpg,a painting on a wall with a painting on it
3562,http://data.ukiyo-e.org/honolulu/images/6018.jpg,a large yellow clock on the side of a building
3563,http://data.ukiyo-e.org/honolulu/images/6394.jpg,a group of people standing next to each other
3564,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3759.jpg,a painting of a man sitting next to a blue wall
3565,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0170/Z0170-225.jpg,a black and white photo of a painting of a painting of a <unk>
3566,http://data.ukiyo-e.org/honolulu/images/6669.jpg,a painting of a woman standing next to a painting
3567,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2779.jpg,a painting of a woman and a woman on a bed
3568,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3123.jpg,a painting of a woman in a green dress
3569,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000011/w0000449/w0000000/w0000016.jpg,a painting of a building with a mural on the wall
3570,http://data.ukiyo-e.org/honolulu/images/3769.jpg,a picture of a painting of an umbrella
3571,http://data.ukiyo-e.org/honolulu/images/3586.jpg,a painting of a person sitting in front of a painting
3572,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0524.jpg,a sign on the wall of a building
3573,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000533/w0000000/w0000004.jpg,a group of people walking in front of a painting
3574,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000015/w0000480/w0000002/w0000022.jpg,a picture of a painting on a wall
3575,http://data.ukiyo-e.org/honolulu/images/3431.jpg,a painting of a painting on the side of a building
3576,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3750.jpg,a painting of a person sitting on a beach
3577,http://data.ukiyo-e.org/honolulu/images/7264.jpg,a black and white photo of a person on a bike
3578,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000534/w0000000/w0000038.jpg,a view of a bridge over a bridge and a bridge
3579,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000222/w0000000/w0000039.jpg,a painting of a painting on a wall with a painting on it
3580,https://data.ukiyo-e.org/bm/images/AN00535897_001_l.jpg,a painting of a child playing with a toy
3581,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2536.jpg,a wall with a painting of a cat on it
